# Result file for 12_summer:
# Time: 2023-01-13T17:13:08.951840

node_nr        result_name         objective      UP             LMP            LP+            is_competitive total_bal_cost node_load      total_load     
0              balanced.dat        -3553833,73    590            nu             nu             0              3553833,73     null           null           
0              unconstrained.dat   -3399249,31    590            nu             nu             0              3399249,31     null           null           
1              1.dat               -3554217,44    590            383,71         383,71         0              3554217,44     80,44923       10456,30542    
2              2.dat               -3554206,84    590            373,11         373,11         0              3554206,84     70,59959       10456,30542    
3              3.dat               -3554215,03    590            381,30         381,30         0              3554215,03     60,01801       10456,30542    
4              4.dat               -3554215,33    590            381,60         381,60         0              3554215,33     15,54353       10456,30542    
5              5.dat               -3554202,73    590            369,00         369,00         0              3554202,73     187,42559      10456,30542    
6              6.dat               -3554216,13    590            382,40         382,40         0              3554216,13     72,35621       10456,30542    
7              7.dat               -3554212,71    590            378,98         378,98         0              3554212,71     236,74702      10456,30542    
8              8.dat               -3554215,09    590            381,36         381,36         0              3554215,09     15,54353       10456,30542    
9              9.dat               -3554294,18    590            460,45         460,45         0              3554294,18     145,26660      10456,30542    
10             10.dat              -3554212,67    590            378,94         378,94         0              3554212,67     96,02882       10456,30542    
11             11.dat              -3554212,67    590            378,94         378,94         0              3554212,67     40,00504       10456,30542    
12             12.dat              -3554277,75    590            444,02         444,02         0              3554277,75     75,94265       10456,30542    
13             13.dat              -3554216,13    590            382,40         382,40         0              3554216,13     72,35621       10456,30542    
14             14.dat              -3554217,44    590            383,71         383,71         0              3554217,44     80,44923       10456,30542    
15             15.dat              -3554293,12    590            459,39         459,39         0              3554293,12     84,01476       10456,30542    
16             16.dat              -3554292,64    590            458,91         458,91         0              3554292,64     84,01476       10456,30542    
17             17.dat              -3554281,08    590            447,34         447,34         0              3554281,08     151,88531      10456,30542    
18             18.dat              -3554212,86    590            379,13         379,13         0              3554212,86     10,27508       10456,30542    
19             19.dat              -3554302,29    590            468,55         468,55         0              3554302,29     122,79644      10456,30542    
20             20.dat              -3554279,23    590            445,50         445,50         0              3554279,23     61,77464       10456,30542    
21             21.dat              -3554221,43    590            387,70         387,70         0              3554221,43     6,92539        10456,30542    
22             22.dat              -3554225,98    590            392,25         392,25         0              3554225,98     64,72326       10456,30542    
23             23.dat              -3554242,26    590            408,52         408,52         0              3554242,26     176,50942      10456,30542    
24             24.dat              -3554249,10    590            415,36         415,36         0              3554249,10     176,50942      10456,30542    
25             25.dat              -3554253,62    590            419,89         419,89         0              3554253,62     18,88651       10456,30542    
26             26.dat              -3554280,24    590            446,51         446,51         0              3554280,24     91,12491       10456,30542    
27             27.dat              -3554284,23    590            450,50         450,50         0              3554284,23     182,26028      10456,30542    
28             28.dat              -3554223,53    590            389,80         389,80         0              3554223,53     122,79644      10456,30542    
29             29.dat              -3554248,43    590            414,69         414,69         0              3554248,43     75,94265       10456,30542    
30             30.dat              -3554214,00    590            380,27         380,27         0              3554214,00     4,28054        10456,30542    
31             31.dat              -3554215,03    590            381,30         381,30         0              3554215,03     6,42193        10456,30542    
32             32.dat              -3554212,64    590            378,91         378,91         0              3554212,64     4,28054        10456,30542    
33             33.dat              -3554205,16    590            371,43         371,43         0              3554205,16     274,30533      10456,30542    
34             34.dat              -3554275,77    590            442,04         442,04         0              3554275,77     75,94265       10456,30542    
35             35.dat              -3554215,03    590            381,30         381,30         0              3554215,03     60,01801       10456,30542    
36             36.dat              -3554212,05    590            378,32         378,32         0              3554212,05     40,00504       10456,30542    
37             37.dat              -3554220,91    590            387,18         387,18         0              3554220,91     15,54353       10456,30542    
38             38.dat              -3554212,75    590            379,02         379,02         0              3554212,75     4,28054        10456,30542    
39             39.dat              -3554215,66    590            381,93         381,93         0              3554215,66     90,90533       10456,30542    
40             40.dat              -3554215,33    590            381,60         381,60         0              3554215,33     104,02774      10456,30542    
41             41.dat              -3554212,88    590            379,15         379,15         0              3554212,88     96,02882       10456,30542    
42             42.dat              -3554208,80    590            375,07         375,07         0              3554208,80     70,59959       10456,30542    
43             43.dat              -3554218,00    590            384,27         384,27         0              3554218,00     40,00504       10456,30542    
44             44.dat              -3554217,49    590            383,76         590,00         1              3554217,49     102,62662      10456,30542    
45             45.dat              -3554215,66    590            381,93         381,93         0              3554215,66     90,90533       10456,30542    
46             46.dat              -3554280,77    590            447,04         590,00         1              3554280,77     91,12491       10456,30542    
47             47.dat              -3554214,48    590            380,74         380,74         0              3554214,48     72,35621       10456,30542    
48             48.dat              -3554278,53    590            444,80         444,80         0              3554278,53     16,25173       10456,30542    
49             49.dat              -3554211,89    590            378,16         378,16         0              3554211,89     40,00504       10456,30542    
50             50.dat              -3554284,23    590            450,49         450,49         0              3554284,23     151,88531      10456,30542    
51             51.dat              -3554220,66    590            386,93         386,93         0              3554220,66     6,92539        10456,30542    
52             52.dat              -3554214,77    590            381,04         381,04         0              3554214,77     40,00504       10456,30542    
53             53.dat              -3554287,44    590            453,71         453,71         0              3554287,44     68,35153       10456,30542    
54             54.dat              -3554217,49    590            383,76         383,76         0              3554217,49     80,44923       10456,30542    
55             55.dat              -3554213,86    590            380,13         380,13         0              3554213,86     202,71241      10456,30542    
56             56.dat              -3554291,73    590            458,00         590,00         1              3554291,73     168,03998      10456,30542    
57             57.dat              -3554217,74    590            384,00         384,00         0              3554217,74     102,62662      10456,30542    
58             58.dat              -3554217,44    590            383,71         383,71         0              3554217,44     89,20099       10456,30542    
59             59.dat              -3554280,21    590            446,48         446,48         0              3554280,21     91,12491       10456,30542    
60             60.dat              -3554218,97    590            385,24         385,24         0              3554218,97     630,22052      10456,30542    
61             61.dat              -3554215,28    590            381,54         381,54         0              3554215,28     236,74702      10456,30542    
62             62.dat              -3554217,58    590            383,84         383,84         0              3554217,58     67,43360       10456,30542    
63             63.dat              -3554218,20    590            384,47         384,47         0              3554218,20     145,26660      10456,30542    
64             64.dat              -3554229,24    590            395,51         395,51         0              3554229,24     64,72326       10456,30542    
65             65.dat              -3554229,21    590            395,47         395,47         0              3554229,21     64,72326       10456,30542    
66             66.dat              -3554214,61    590            380,87         380,87         0              3554214,61     67,43360       10456,30542    
67             67.dat              -3554216,46    590            382,73         382,73         0              3554216,46     90,90533       10456,30542    
68             68.dat              -3554286,90    590            453,16         453,16         0              3554286,90     70,59959       10456,30542    
69             69.dat              -3554226,36    590            392,63         392,63         0              3554226,36     102,62662      10456,30542    
70             70.dat              -3554204,47    590            370,74         370,74         0              3554204,47     104,77012      10456,30542    
71             71.dat              -3554293,51    590            459,78         459,78         0              3554293,51     187,42559      10456,30542    
72             72.dat              -3554272,96    590            439,23         590,00         1              3554272,96     70,59959       10456,30542    
73             73.dat              -3554233,89    590            400,16         400,16         0              3554233,89     158,85953      10456,30542    
74             74.dat              -3554216,11    590            382,38         382,38         0              3554216,11     72,35621       10456,30542    
75             75.dat              -3554218,77    590            385,04         385,04         0              3554218,77     102,62662      10456,30542    
76             76.dat              -3554203,87    590            370,14         370,14         0              3554203,87     104,77012      10456,30542    
77             77.dat              -3554279,73    590            446,00         446,00         0              3554279,73     75,94265       10456,30542    
78             78.dat              -3554280,24    590            446,51         446,51         0              3554280,24     9,75037        10456,30542    
79             79.dat              -3554281,21    590            447,48         447,48         0              3554281,21     151,88531      10456,30542    
80             80.dat              -3554211,88    590            378,15         378,15         0              3554211,88     158,85953      10456,30542    
81             81.dat              -3554251,02    590            417,29         417,29         0              3554251,02     0,00000        10456,30542    
82             82.dat              -3554287,58    590            453,85         453,85         0              3554287,58     84,01476       10456,30542    
83             83.dat              -3554281,21    590            447,48         590,00         1              3554281,21     151,88531      10456,30542    
84             84.dat              -3554212,75    590            379,02         379,02         0              3554212,75     96,02882       10456,30542    
85             85.dat              -3554217,74    590            384,00         384,00         0              3554217,74     0,00000        10456,30542    
86             86.dat              -3554217,47    590            383,74         383,74         0              3554217,47     0,00000        10456,30542    
87             87.dat              -3554215,72    590            381,99         381,99         0              3554215,72     90,90533       10456,30542    
88             88.dat              -3554280,23    590            446,49         446,49         0              3554280,23     9,75037        10456,30542    
89             89.dat              -3554202,73    590            369,00         369,00         0              3554202,73     104,77012      10456,30542    
90             90.dat              -3554218,04    590            384,31         384,31         0              3554218,04     236,74702      10456,30542    
91             91.dat              -3554216,85    590            383,11         383,11         0              3554216,85     90,90533       10456,30542    
92             92.dat              -3554214,46    590            380,72         380,72         0              3554214,46     72,35621       10456,30542    
93             93.dat              -3554217,66    590            383,93         383,93         0              3554217,66     10,98105       10456,30542    
94             94.dat              -3554212,92    590            379,19         590,00         1              3554212,92     4,28054        10456,30542    
95             95.dat              -3554212,63    590            378,90         378,90         0              3554212,63     21,69023       10456,30542    
96             96.dat              -3554265,03    590            431,29         431,29         0              3554265,03     105,90984      10456,30542    
97             97.dat              -3554213,25    590            379,52         379,52         0              3554213,25     102,62662      10456,30542    
98             98.dat              -3554217,54    590            383,81         383,81         0              3554217,54     0,00000        10456,30542    
99             99.dat              -3554216,56    590            382,82         382,82         0              3554216,56     0,00000        10456,30542    
100            100.dat             -3554294,66    590            460,93         460,93         0              3554294,66     84,01476       10456,30542    
101            101.dat             -3554214,50    590            380,77         380,77         0              3554214,50     104,02774      10456,30542    
102            102.dat             -3554209,91    590            376,18         376,18         0              3554209,91     40,00504       10456,30542    
103            103.dat             -3554257,36    590            423,63         423,63         0              3554257,36     132,38468      10456,30542    
