# Result file for 23_summer:
# Time: 2023-01-14T23:52:12.084538400

node_nr        result_name         objective      UP             LMP            LP+            is_competitive total_bal_cost node_load      total_load     
0              balanced.dat        -4112783,67    590            nu             nu             0              4112783,67     null           null           
0              unconstrained.dat   -3930617,08    590            nu             nu             0              3930617,08     null           null           
1              1.dat               -4113176,01    590            392,34         590,00         0              4113176,01     91,29114       11865,47111    
2              2.dat               -4113158,63    590            374,96         590,00         0              4113158,63     80,11409       11865,47111    
3              3.dat               -4113174,55    590            390,88         590,00         0              4113174,55     68,10647       11865,47111    
4              4.dat               -4113173,81    590            390,14         590,00         0              4113173,81     17,63828       11865,47111    
5              5.dat               -4113152,67    590            369,00         590,00         0              4113152,67     212,68439      11865,47111    
6              6.dat               -4113174,68    590            391,01         590,00         0              4113174,68     82,10745       11865,47111    
7              7.dat               -4113171,90    590            388,23         590,00         0              4113171,90     268,65272      11865,47111    
8              8.dat               -4113176,78    590            393,11         590,00         0              4113176,78     17,63828       11865,47111    
9              9.dat               -4113350,58    590            566,91         590,00         0              4113350,58     164,84375      11865,47111    
10             10.dat              -4113171,82    590            388,15         590,00         0              4113171,82     108,97035      11865,47111    
11             11.dat              -4113171,82    590            388,15         590,00         0              4113171,82     45,39640       11865,47111    
12             12.dat              -4113224,83    590            441,16         590,00         0              4113224,83     86,17722       11865,47111    
13             13.dat              -4113174,68    590            391,01         590,00         0              4113174,68     82,10745       11865,47111    
14             14.dat              -4113176,01    590            392,34         590,00         0              4113176,01     91,29114       11865,47111    
15             15.dat              -4113341,62    590            557,95         590,00         0              4113341,62     95,33719       11865,47111    
16             16.dat              -4113325,23    590            541,56         590,00         0              4113325,23     95,33719       11865,47111    
17             17.dat              -4113216,81    590            433,14         590,00         0              4113216,81     172,35445      11865,47111    
18             18.dat              -4113172,21    590            388,54         590,00         0              4113172,21     11,65983       11865,47111    
19             19.dat              -4113398,18    590            614,51         590,00         0              4113398,18     139,34536      11865,47111    
20             20.dat              -4113542,59    590            758,92         590,00         0              4113542,59     70,09983       11865,47111    
21             21.dat              -4113184,22    590            400,55         590,00         0              4113184,22     7,85870        11865,47111    
22             22.dat              -4113193,66    590            409,99         590,00         0              4113193,66     73,44582       11865,47111    
23             23.dat              -4113245,43    590            461,76         590,00         0              4113245,43     200,29708      11865,47111    
24             24.dat              -4113285,25    590            501,58         590,00         0              4113285,25     200,29708      11865,47111    
25             25.dat              -4113302,68    590            519,01         590,00         0              4113302,68     21,43179       11865,47111    
26             26.dat              -4113553,51    590            769,84         590,00         0              4113553,51     103,40555      11865,47111    
27             27.dat              -4113470,38    590            686,71         590,00         0              4113470,38     206,82296      11865,47111    
28             28.dat              -4113122,67    590            339,00         590,00         0              4113122,67     139,34536      11865,47111    
29             29.dat              -4113250,06    590            466,39         590,00         0              4113250,06     86,17722       11865,47111    
30             30.dat              -4113174,53    590            390,86         590,00         0              4113174,53     4,85741        11865,47111    
31             31.dat              -4113174,55    590            390,88         590,00         0              4113174,55     7,28739        11865,47111    
32             32.dat              -4113171,76    590            388,09         590,00         0              4113171,76     4,85741        11865,47111    
33             33.dat              -4113156,36    590            372,69         590,00         0              4113156,36     311,27265      11865,47111    
34             34.dat              -4113227,39    590            443,72         590,00         0              4113227,39     86,17722       11865,47111    
35             35.dat              -4113174,55    590            390,88         590,00         0              4113174,55     68,10647       11865,47111    
36             36.dat              -4113170,64    590            386,97         590,00         0              4113170,64     45,39640       11865,47111    
37             37.dat              -4113191,78    590            408,11         590,00         0              4113191,78     17,63828       11865,47111    
38             38.dat              -4113171,87    590            388,20         590,00         0              4113171,87     4,85741        11865,47111    
39             39.dat              -4113174,42    590            390,75         590,00         0              4113174,42     103,15638      11865,47111    
40             40.dat              -4113173,81    590            390,14         590,00         0              4113173,81     118,04725      11865,47111    
41             41.dat              -4113172,24    590            388,57         590,00         0              4113172,24     108,97035      11865,47111    
42             42.dat              -4113161,34    590            377,67         590,00         0              4113161,34     80,11409       11865,47111    
43             43.dat              -4113182,65    590            398,98         590,00         0              4113182,65     45,39640       11865,47111    
44             44.dat              -4113176,05    590            392,38         392,38         1              4113176,05     116,45731      11865,47111    
45             45.dat              -4113174,42    590            390,75         590,00         0              4113174,42     103,15638      11865,47111    
46             46.dat              -4113558,96    590            775,29         775,29         1              4113558,96     103,40555      11865,47111    
47             47.dat              -4113173,05    590            389,38         590,00         0              4113173,05     82,10745       11865,47111    
48             48.dat              -4113228,99    590            445,32         590,00         0              4113228,99     18,44193       11865,47111    
49             49.dat              -4113170,32    590            386,65         590,00         0              4113170,32     45,39640       11865,47111    
50             50.dat              -4113258,36    590            474,69         590,00         0              4113258,36     172,35445      11865,47111    
51             51.dat              -4113182,62    590            398,95         590,00         0              4113182,62     7,85870        11865,47111    
52             52.dat              -4113172,99    590            389,32         590,00         0              4113172,99     45,39640       11865,47111    
53             53.dat              -4113373,67    590            590,00         590,00         0              4113373,67     77,56306       11865,47111    
54             54.dat              -4113176,05    590            392,38         590,00         0              4113176,05     91,29114       11865,47111    
55             55.dat              -4113171,80    590            388,13         590,00         0              4113171,80     230,03137      11865,47111    
56             56.dat              -4113329,96    590            546,29         546,29         1              4113329,96     190,68624      11865,47111    
57             57.dat              -4113176,34    590            392,67         590,00         0              4113176,34     116,45731      11865,47111    
58             58.dat              -4113176,01    590            392,34         590,00         0              4113176,01     101,22235      11865,47111    
59             59.dat              -4113553,16    590            769,49         590,00         0              4113553,16     103,40555      11865,47111    
60             60.dat              -4113176,70    590            393,03         590,00         0              4113176,70     715,15349      11865,47111    
61             61.dat              -4113177,11    590            393,44         590,00         0              4113177,11     268,65272      11865,47111    
62             62.dat              -4113176,09    590            392,42         590,00         0              4113176,09     76,52142       11865,47111    
63             63.dat              -4113177,52    590            393,85         590,00         0              4113177,52     164,84375      11865,47111    
64             64.dat              -4113200,97    590            417,30         590,00         0              4113200,97     73,44582       11865,47111    
65             65.dat              -4113199,90    590            416,23         590,00         0              4113199,90     73,44582       11865,47111    
66             66.dat              -4113171,39    590            387,72         590,00         0              4113171,39     76,52142       11865,47111    
67             67.dat              -4113175,02    590            391,35         590,00         0              4113175,02     103,15638      11865,47111    
68             68.dat              -4113241,74    590            458,07         590,00         0              4113241,74     80,11409       11865,47111    
69             69.dat              -4113194,45    590            410,78         590,00         0              4113194,45     116,45731      11865,47111    
70             70.dat              -4113155,27    590            371,60         590,00         0              4113155,27     118,88968      11865,47111    
71             71.dat              -4113323,60    590            539,93         590,00         0              4113323,60     212,68439      11865,47111    
72             72.dat              -4113224,80    590            441,13         441,13         1              4113224,80     80,11409       11865,47111    
73             73.dat              -4113189,99    590            406,32         590,00         0              4113189,99     180,26856      11865,47111    
74             74.dat              -4113174,66    590            390,99         590,00         0              4113174,66     82,10745       11865,47111    
75             75.dat              -4113176,61    590            392,95         590,00         0              4113176,61     116,45731      11865,47111    
76             76.dat              -4113154,40    590            370,73         590,00         0              4113154,40     118,88968      11865,47111    
77             77.dat              -4113222,27    590            438,60         590,00         0              4113222,27     86,17722       11865,47111    
78             78.dat              -4113553,47    590            769,80         590,00         0              4113553,47     11,06439       11865,47111    
79             79.dat              -4113216,67    590            433,00         590,00         0              4113216,67     172,35445      11865,47111    
80             80.dat              -4113168,76    590            385,09         590,00         0              4113168,76     180,26856      11865,47111    
81             81.dat              -4113276,37    590            492,70         590,00         0              4113276,37     0,00000        11865,47111    
82             82.dat              -4113304,83    590            521,16         590,00         0              4113304,83     95,33719       11865,47111    
83             83.dat              -4113216,67    590            433,00         433,00         1              4113216,67     172,35445      11865,47111    
84             84.dat              -4113171,99    590            388,32         590,00         0              4113171,99     108,97035      11865,47111    
85             85.dat              -4113176,34    590            392,67         590,00         0              4113176,34     0,00000        11865,47111    
86             86.dat              -4113176,03    590            392,36         590,00         0              4113176,03     0,00000        11865,47111    
87             87.dat              -4113174,46    590            390,79         590,00         0              4113174,46     103,15638      11865,47111    
88             88.dat              -4113553,34    590            769,67         590,00         0              4113553,34     11,06439       11865,47111    
