# Result file for 10_summer:
# Time: 2023-01-14T22:46:14.275982500

node_nr        result_name         objective      UP             LMP            LP+            is_competitive total_bal_cost node_load      total_load     
0              balanced.dat        -4113591,21    590            nu             nu             0              4113591,21     null           null           
0              unconstrained.dat   -3931311,49    590            nu             nu             0              3931311,49     null           null           
1              1.dat               -4113983,55    590            392,34         392,34         0              4113983,55     91,30528       11867,30817    
2              2.dat               -4113966,17    590            374,96         374,96         0              4113966,17     80,12649       11867,30817    
3              3.dat               -4113982,09    590            390,88         390,88         0              4113982,09     68,11701       11867,30817    
4              4.dat               -4113981,36    590            390,14         390,14         0              4113981,36     17,64101       11867,30817    
5              5.dat               -4113960,21    590            369,00         369,00         0              4113960,21     212,71732      11867,30817    
6              6.dat               -4113982,22    590            391,01         391,01         0              4113982,22     82,12016       11867,30817    
7              7.dat               -4113979,44    590            388,23         388,23         0              4113979,44     268,69431      11867,30817    
8              8.dat               -4113984,32    590            393,11         393,11         0              4113984,32     17,64101       11867,30817    
9              9.dat               -4114158,12    590            566,91         566,91         0              4114158,12     164,86927      11867,30817    
10             10.dat              -4113979,36    590            388,15         388,15         0              4113979,36     108,98722      11867,30817    
11             11.dat              -4113979,36    590            388,15         388,15         0              4113979,36     45,40343       11867,30817    
12             12.dat              -4114032,37    590            441,16         441,16         0              4114032,37     86,19057       11867,30817    
13             13.dat              -4113982,22    590            391,01         391,01         0              4113982,22     82,12016       11867,30817    
14             14.dat              -4113983,55    590            392,34         392,34         0              4113983,55     91,30528       11867,30817    
15             15.dat              -4114149,16    590            557,95         557,95         0              4114149,16     95,35195       11867,30817    
16             16.dat              -4114132,77    590            541,56         541,56         0              4114132,77     95,35195       11867,30817    
17             17.dat              -4114024,35    590            433,14         433,14         0              4114024,35     172,38113      11867,30817    
18             18.dat              -4113979,75    590            388,54         388,54         0              4113979,75     11,66163       11867,30817    
19             19.dat              -4114205,72    590            614,51         614,51         0              4114205,72     139,36693      11867,30817    
20             20.dat              -4114332,65    590            741,44         741,44         0              4114332,65     70,11068       11867,30817    
21             21.dat              -4113991,76    590            400,55         400,55         0              4113991,76     7,85992        11867,30817    
22             22.dat              -4114001,20    590            409,99         409,99         0              4114001,20     73,45719       11867,30817    
23             23.dat              -4114052,97    590            461,76         461,76         0              4114052,97     200,32809      11867,30817    
24             24.dat              -4114092,79    590            501,58         501,58         0              4114092,79     200,32809      11867,30817    
25             25.dat              -4114110,22    590            519,01         519,01         0              4114110,22     21,43511       11867,30817    
26             26.dat              -4114342,63    590            751,41         751,41         0              4114342,63     103,42156      11867,30817    
27             27.dat              -4114264,39    590            673,18         673,18         0              4114264,39     206,85498      11867,30817    
28             28.dat              -4113930,21    590            339,00         339,00         0              4113930,21     139,36693      11867,30817    
29             29.dat              -4114057,60    590            466,39         466,39         0              4114057,60     86,19057       11867,30817    
30             30.dat              -4113982,07    590            390,86         390,86         0              4113982,07     4,85817        11867,30817    
31             31.dat              -4113982,09    590            390,88         390,88         0              4113982,09     7,28852        11867,30817    
32             32.dat              -4113979,30    590            388,09         388,09         0              4113979,30     4,85817        11867,30817    
33             33.dat              -4113963,90    590            372,69         372,69         0              4113963,90     311,32085      11867,30817    
34             34.dat              -4114034,93    590            443,72         443,72         0              4114034,93     86,19057       11867,30817    
35             35.dat              -4113982,09    590            390,88         390,88         0              4113982,09     68,11701       11867,30817    
36             36.dat              -4113978,18    590            386,97         386,97         0              4113978,18     45,40343       11867,30817    
37             37.dat              -4113999,32    590            408,11         408,11         0              4113999,32     17,64101       11867,30817    
38             38.dat              -4113979,41    590            388,20         388,20         0              4113979,41     4,85817        11867,30817    
39             39.dat              -4113981,96    590            390,75         390,75         0              4113981,96     103,17235      11867,30817    
40             40.dat              -4113981,36    590            390,14         390,14         0              4113981,36     118,06553      11867,30817    
41             41.dat              -4113979,78    590            388,57         388,57         0              4113979,78     108,98722      11867,30817    
42             42.dat              -4113968,88    590            377,67         377,67         0              4113968,88     80,12649       11867,30817    
43             43.dat              -4113990,19    590            398,98         398,98         0              4113990,19     45,40343       11867,30817    
44             44.dat              -4113983,59    590            392,38         590,00         1              4113983,59     116,47534      11867,30817    
45             45.dat              -4113981,96    590            390,75         390,75         0              4113981,96     103,17235      11867,30817    
46             46.dat              -4114347,81    590            756,60         590,00         1              4114347,81     103,42156      11867,30817    
47             47.dat              -4113980,59    590            389,38         389,38         0              4113980,59     82,12016       11867,30817    
48             48.dat              -4114036,53    590            445,32         445,32         0              4114036,53     18,44478       11867,30817    
49             49.dat              -4113977,86    590            386,65         386,65         0              4113977,86     45,40343       11867,30817    
50             50.dat              -4114065,90    590            474,69         474,69         0              4114065,90     172,38113      11867,30817    
51             51.dat              -4113990,16    590            398,95         398,95         0              4113990,16     7,85992        11867,30817    
52             52.dat              -4113980,53    590            389,32         389,32         0              4113980,53     45,40343       11867,30817    
53             53.dat              -4114181,21    590            590,00         590,00         0              4114181,21     77,57507       11867,30817    
54             54.dat              -4113983,59    590            392,38         392,38         0              4113983,59     91,30528       11867,30817    
55             55.dat              -4113979,34    590            388,13         388,13         0              4113979,34     230,06698      11867,30817    
56             56.dat              -4114137,50    590            546,29         590,00         1              4114137,50     190,71576      11867,30817    
57             57.dat              -4113983,88    590            392,67         392,67         0              4113983,88     116,47534      11867,30817    
58             58.dat              -4113983,55    590            392,34         392,34         0              4113983,55     101,23802      11867,30817    
59             59.dat              -4114342,30    590            751,09         751,09         0              4114342,30     103,42156      11867,30817    
60             60.dat              -4113984,24    590            393,03         393,03         0              4113984,24     715,26421      11867,30817    
61             61.dat              -4113984,66    590            393,44         393,44         0              4113984,66     268,69431      11867,30817    
62             62.dat              -4113983,63    590            392,42         392,42         0              4113983,63     76,53327       11867,30817    
63             63.dat              -4113985,06    590            393,85         393,85         0              4113985,06     164,86927      11867,30817    
64             64.dat              -4114008,52    590            417,30         417,30         0              4114008,52     73,45719       11867,30817    
65             65.dat              -4114007,45    590            416,23         416,23         0              4114007,45     73,45719       11867,30817    
66             66.dat              -4113978,94    590            387,72         387,72         0              4113978,94     76,53327       11867,30817    
67             67.dat              -4113982,56    590            391,35         391,35         0              4113982,56     103,17235      11867,30817    
68             68.dat              -4114049,28    590            458,07         458,07         0              4114049,28     80,12649       11867,30817    
