# Result file for 17_winter:
# Time: 2023-01-14T23:29:32.725643400

node_nr        result_name         objective      UP             LMP            LP+            is_competitive total_bal_cost node_load      total_load     
0              balanced.dat        -8088369,31    665            nu             nu             0              8088369,31     null           null           
0              unconstrained.dat   -7287621,30    590            nu             nu             0              7287621,30     null           null           
1              1.dat               -8088713,98    590            344,67         590,00         0              8088713,98     153,43789      19942,92983    
2              2.dat               -8088876,80    590            507,49         590,00         0              8088876,80     134,65202      19942,92983    
3              3.dat               -8088833,38    590            464,07         590,00         0              8088833,38     114,47017      19942,92983    
4              4.dat               -8088793,54    590            424,23         590,00         0              8088793,54     29,64560       19942,92983    
5              5.dat               -8088836,24    590            466,93         590,00         0              8088836,24     357,46999      19942,92983    
6              6.dat               -8088767,97    590            398,67         590,00         0              8088767,97     138,00236      19942,92983    
7              7.dat               -8088894,97    590            525,66         590,00         0              8088894,97     451,53895      19942,92983    
8              8.dat               -8088855,70    590            486,39         590,00         0              8088855,70     29,64560       19942,92983    
9              9.dat               -8089054,50    590            685,19         590,00         0              8089054,50     277,06168      19942,92983    
10             10.dat              -8088895,31    590            526,00         590,00         0              8088895,31     183,15227      19942,92983    
11             11.dat              -8088895,31    590            526,00         590,00         0              8088895,31     76,30015       19942,92983    
12             12.dat              -8088993,76    590            624,46         590,00         0              8088993,76     144,84265      19942,92983    
13             13.dat              -8088767,97    590            398,67         590,00         0              8088767,97     138,00236      19942,92983    
14             14.dat              -8088713,98    590            344,67         590,00         0              8088713,98     153,43789      19942,92983    
15             15.dat              -8089045,73    590            676,42         590,00         0              8089045,73     160,23829      19942,92983    
16             16.dat              -8089033,14    590            663,83         590,00         0              8089033,14     160,23829      19942,92983    
17             17.dat              -8089001,55    590            632,25         590,00         0              8089001,55     289,68531      19942,92983    
18             18.dat              -8088893,65    590            524,35         590,00         0              8088893,65     19,59729       19942,92983    
19             19.dat              -8089108,02    590            738,72         590,00         0              8089108,02     234,20517      19942,92983    
20             20.dat              -8089000,65    590            631,34         590,00         0              8089000,65     117,82051      19942,92983    
21             21.dat              -8088789,36    590            420,05         590,00         0              8088789,36     13,20854       19942,92983    
22             22.dat              -8088878,56    590            509,25         590,00         0              8088878,56     123,44431      19942,92983    
23             23.dat              -8088931,22    590            561,91         590,00         0              8088931,22     336,64998      19942,92983    
24             24.dat              -8088946,94    590            577,63         590,00         0              8088946,94     336,64998      19942,92983    
25             25.dat              -8088959,35    590            590,05         590,00         0              8088959,35     36,02155       19942,92983    
26             26.dat              -8089002,33    590            633,03         590,00         0              8089002,33     173,79922      19942,92983    
27             27.dat              -8089012,75    590            643,44         590,00         0              8089012,75     347,61838      19942,92983    
28             28.dat              -8088708,31    590            339,00         590,00         0              8088708,31     234,20517      19942,92983    
29             29.dat              -8088953,01    590            583,70         590,00         0              8088953,01     144,84265      19942,92983    
30             30.dat              -8088883,33    590            514,02         590,00         0              8088883,33     8,16412        19942,92983    
31             31.dat              -8088833,38    590            464,07         590,00         0              8088833,38     12,24831       19942,92983    
32             32.dat              -8088894,01    590            524,71         590,00         0              8088894,01     8,16412        19942,92983    
33             33.dat              -8088863,22    590            493,91         590,00         0              8088863,22     523,17254      19942,92983    
34             34.dat              -8088989,16    590            619,86         590,00         0              8088989,16     144,84265      19942,92983    
35             35.dat              -8088833,38    590            464,07         590,00         0              8088833,38     114,47017      19942,92983    
36             36.dat              -8088864,63    590            495,32         590,00         0              8088864,63     76,30015       19942,92983    
37             37.dat              -8088859,21    590            489,90         590,00         0              8088859,21     29,64560       19942,92983    
38             38.dat              -8088905,93    590            536,62         590,00         0              8088905,93     8,16412        19942,92983    
39             39.dat              -8088908,84    590            539,53         590,00         0              8088908,84     173,38043      19942,92983    
40             40.dat              -8088793,54    590            424,23         590,00         0              8088793,54     198,40831      19942,92983    
41             41.dat              -8088893,51    590            524,20         590,00         0              8088893,51     183,15227      19942,92983    
42             42.dat              -8088893,90    590            524,60         590,00         0              8088893,90     134,65202      19942,92983    
43             43.dat              -8088847,40    590            478,09         590,00         0              8088847,40     76,30015       19942,92983    
44             44.dat              -8088711,31    590            342,00         590,00         0              8088711,31     195,73601      19942,92983    
45             45.dat              -8088907,34    590            538,03         590,00         0              8088907,34     173,38043      19942,92983    
46             46.dat              -8089003,21    590            633,90         633,90         1              8089003,21     173,79922      19942,92983    
47             47.dat              -8088819,13    590            449,83         590,00         0              8088819,13     138,00236      19942,92983    
48             48.dat              -8088984,32    590            615,02         590,00         0              8088984,32     30,99633       19942,92983    
49             49.dat              -8088865,09    590            495,78         590,00         0              8088865,09     76,30015       19942,92983    
50             50.dat              -8089010,96    590            641,65         590,00         0              8089010,96     289,68531      19942,92983    
51             51.dat              -8088774,30    590            405,00         590,00         0              8088774,30     13,20854       19942,92983    
52             52.dat              -8089189,52    590            820,21         590,00         0              8089189,52     76,30015       19942,92983    
53             53.dat              -8089021,59    590            652,29         590,00         0              8089021,59     130,36437      19942,92983    
54             54.dat              -8088711,31    590            342,00         590,00         0              8088711,31     153,43789      19942,92983    
55             55.dat              -8088844,51    590            475,20         590,00         0              8088844,51     386,62598      19942,92983    
56             56.dat              -8089034,31    590            665,00         665,00         1              8089034,31     320,49653      19942,92983    
57             57.dat              -8088891,07    590            521,77         590,00         0              8088891,07     195,73601      19942,92983    
58             58.dat              -8088713,98    590            344,67         590,00         0              8088713,98     170,12979      19942,92983    
59             59.dat              -8089002,28    590            632,97         590,00         0              8089002,28     173,79922      19942,92983    
60             60.dat              -8089216,26    590            846,96         590,00         0              8089216,26     1201,99659     19942,92983    
61             61.dat              -8088872,59    590            503,28         590,00         0              8088872,59     451,53895      19942,92983    
62             62.dat              -8088895,71    590            526,40         590,00         0              8088895,71     128,61364      19942,92983    
63             63.dat              -8088726,14    590            356,83         590,00         0              8088726,14     277,06168      19942,92983    
64             64.dat              -8088893,71    590            524,41         590,00         0              8088893,71     123,44431      19942,92983    
65             65.dat              -8088893,44    590            524,13         590,00         0              8088893,44     123,44431      19942,92983    
66             66.dat              -8088980,46    590            611,15         590,00         0              8088980,46     128,61364      19942,92983    
67             67.dat              -8088754,16    590            384,85         590,00         0              8088754,16     173,38043      19942,92983    
68             68.dat              -8088956,52    590            587,21         590,00         0              8088956,52     134,65202      19942,92983    
69             69.dat              -8088886,02    590            516,72         516,72         1              8088886,02     195,73601      19942,92983    
70             70.dat              -8088854,91    590            485,60         590,00         0              8088854,91     199,82423      19942,92983    
71             71.dat              -8089033,15    590            663,84         590,00         0              8089033,15     357,46999      19942,92983    
72             72.dat              -8088996,20    590            626,90         626,90         1              8088996,20     134,65202      19942,92983    
73             73.dat              -8089155,46    590            786,15         590,00         0              8089155,46     302,98698      19942,92983    
74             74.dat              -8088768,90    590            399,59         590,00         0              8088768,90     138,00236      19942,92983    
75             75.dat              -8089147,36    590            778,05         590,00         0              8089147,36     195,73601      19942,92983    
76             76.dat              -8088848,91    590            479,60         590,00         0              8088848,91     199,82423      19942,92983    
77             77.dat              -8088998,36    590            629,05         590,00         0              8088998,36     144,84265      19942,92983    
78             78.dat              -8089002,33    590            633,02         590,00         0              8089002,33     18,59652       19942,92983    
79             79.dat              -8089001,65    590            632,34         590,00         0              8089001,65     289,68531      19942,92983    
80             80.dat              -8088918,68    590            549,37         590,00         0              8088918,68     302,98698      19942,92983    
81             81.dat              -8088956,18    590            586,87         590,00         0              8088956,18     0,00000        19942,92983    
82             82.dat              -8089021,34    590            652,03         590,00         0              8089021,34     160,23829      19942,92983    
83             83.dat              -8089001,65    590            632,34         632,34         1              8089001,65     289,68531      19942,92983    
84             84.dat              -8088894,60    590            525,29         590,00         0              8088894,60     183,15227      19942,92983    
85             85.dat              -8088891,07    590            521,77         590,00         0              8088891,07     0,00000        19942,92983    
86             86.dat              -8088712,89    590            343,59         590,00         0              8088712,89     0,00000        19942,92983    
87             87.dat              -8088888,18    590            518,87         590,00         0              8088888,18     173,38043      19942,92983    
88             88.dat              -8089002,31    590            633,00         590,00         0              8089002,31     18,59652       19942,92983    
89             89.dat              -8088836,24    590            466,93         590,00         0              8088836,24     199,82423      19942,92983    
90             90.dat              -8088847,04    590            477,73         590,00         0              8088847,04     451,53895      19942,92983    
91             91.dat              -8088780,86    590            411,55         590,00         0              8088780,86     173,38043      19942,92983    
92             92.dat              -8088819,79    590            450,48         590,00         0              8088819,79     138,00236      19942,92983    
93             93.dat              -8088715,61    590            346,30         590,00         0              8088715,61     20,94375       19942,92983    
94             94.dat              -8088925,92    590            556,61         590,00         0              8088925,92     8,16412        19942,92983    
95             95.dat              -8088875,56    590            506,25         506,25         1              8088875,56     41,36898       19942,92983    
96             96.dat              -8088977,24    590            607,94         590,00         0              8088977,24     201,99797      19942,92983    
97             97.dat              -8088960,22    590            590,91         590,00         0              8088960,22     195,73601      19942,92983    
98             98.dat              -8088715,56    590            346,25         590,00         0              8088715,56     0,00000        19942,92983    
99             99.dat              -8088750,44    590            381,13         590,00         0              8088750,44     0,00000        19942,92983    
100            100.dat             -8089058,45    590            689,14         590,00         0              8089058,45     160,23829      19942,92983    
101            101.dat             -8088818,48    590            449,17         590,00         0              8088818,48     198,40831      19942,92983    
102            102.dat             -8088859,90    590            490,59         590,00         0              8088859,90     76,30015       19942,92983    
103            103.dat             -8088967,21    590            597,90         590,00         0              8088967,21     252,49247      19942,92983    
104            104.dat             -8088791,29    590            421,98         590,00         0              8088791,29     114,47017      19942,92983    
105            105.dat             -8088872,43    590            503,12         590,00         0              8088872,43     386,62598      19942,92983    
106            106.dat             -8088846,31    590            477,00         477,00         1              8088846,31     451,53895      19942,92983    
107            107.dat             -8088981,41    590            612,10         590,00         0              8088981,41     252,49247      19942,92983    
108            108.dat             -8089088,20    590            718,89         590,00         0              8089088,20     38,24929       19942,92983    
109            109.dat             -8088833,38    590            464,07         590,00         0              8088833,38     114,47017      19942,92983    
110            110.dat             -8089098,36    590            729,06         590,00         0              8089098,36     128,61364      19942,92983    
111            111.dat             -8088713,98    590            344,67         590,00         0              8088713,98     170,12979      19942,92983    
112            112.dat             -8088735,38    590            366,07         590,00         0              8088735,38     160,23829      19942,92983    
113            113.dat             -8088970,85    590            601,55         590,00         0              8088970,85     12,60680       19942,92983    
114            114.dat             -8088870,79    590            501,49         590,00         0              8088870,79     199,82423      19942,92983    
115            115.dat             -8088960,23    590            590,92         590,00         0              8088960,23     0,00000        19942,92983    
116            116.dat             -8089021,40    590            652,09         590,00         0              8089021,40     130,36437      19942,92983    
117            117.dat             -8088989,95    590            620,65         590,00         0              8088989,95     117,82051      19942,92983    
# Result file end ---
