# Result file for 23_winter:
# Time: 2023-01-14T23:07:45.474075500

node_nr        result_name         objective      UP             LMP            LP+            is_competitive total_bal_cost node_load      total_load     
0              balanced.dat        -5834479,64    590            nu             nu             0              5834479,64     null           null           
0              unconstrained.dat   -5406120,00    590            nu             nu             0              5406120,00     null           null           
1              1.dat               -5834859,11    590            379,47         379,47         0              5834859,11     120,73444      15692,33333    
2              2.dat               -5834906,28    590            426,64         426,64         0              5834906,28     105,95255      15692,33333    
3              3.dat               -5834910,49    590            430,85         430,85         0              5834910,49     90,07222       15692,33333    
4              4.dat               -5834910,27    590            430,63         430,63         0              5834910,27     23,32700       15692,33333    
5              5.dat               -5834893,72    590            414,08         414,08         0              5834893,72     281,27955      15692,33333    
6              6.dat               -5834869,46    590            389,82         389,82         0              5834869,46     108,58881      15692,33333    
7              7.dat               -5834916,61    590            436,97         436,97         0              5834916,61     355,29883      15692,33333    
8              8.dat               -5834926,60    590            446,96         446,96         0              5834926,60     23,32700       15692,33333    
9              9.dat               -5835100,49    590            620,85         620,85         0              5835100,49     218,00930      15692,33333    
10             10.dat              -5834916,46    590            436,82         436,82         0              5834916,46     144,11556      15692,33333    
11             11.dat              -5834916,46    590            436,82         436,82         0              5834916,46     60,03769       15692,33333    
12             12.dat              -5835017,22    590            537,58         537,58         0              5835017,22     113,97118      15692,33333    
13             13.dat              -5834869,46    590            389,82         389,82         0              5834869,46     108,58881      15692,33333    
14             14.dat              -5834859,11    590            379,47         379,47         0              5834859,11     120,73444      15692,33333    
15             15.dat              -5835090,17    590            610,53         610,53         0              5835090,17     126,08542      15692,33333    
16             16.dat              -5835076,51    590            596,87         596,87         0              5835076,51     126,08542      15692,33333    
17             17.dat              -5835030,36    590            550,72         550,72         0              5835030,36     227,94236      15692,33333    
18             18.dat              -5834917,18    590            437,54         437,54         0              5834917,18     15,42036       15692,33333    
19             19.dat              -5835156,38    590            676,74         676,74         0              5835156,38     184,28714      15692,33333    
20             20.dat              -5835030,52    590            550,88         550,88         0              5835030,52     92,70848       15692,33333    
21             21.dat              -5834885,96    590            406,32         406,32         0              5834885,96     10,39330       15692,33333    
22             22.dat              -5834917,24    590            437,60         437,60         0              5834917,24     97,13363       15692,33333    
23             23.dat              -5834955,45    590            475,81         475,81         0              5834955,45     264,89707      15692,33333    
24             24.dat              -5834969,96    590            490,32         490,32         0              5834969,96     264,89707      15692,33333    
25             25.dat              -5834980,06    590            500,42         500,42         0              5834980,06     28,34399       15692,33333    
26             26.dat              -5835032,57    590            552,93         552,93         0              5835032,57     136,75600      15692,33333    
