# Result file for 24_summer:
# Time: 2023-01-13T16:52:09.809460200

node_nr        result_name         objective      UP             LMP            LP+            is_competitive total_bal_cost node_load      total_load     
0              balanced.dat        -3701359,72    590            nu             nu             0              3701359,72     null           null           
0              unconstrained.dat   -3536075,84    590            nu             nu             0              3536075,84     null           null           
1              1.dat               -3701744,86    590            385,14         590,00         0              3701744,86     83,25687       10821,22563    
2              2.dat               -3701732,95    590            373,23         590,00         0              3701732,95     73,06348       10821,22563    
3              3.dat               -3701727,85    590            368,13         590,00         0              3701727,85     62,11261       10821,22563    
4              4.dat               -3701748,40    590            388,68         590,00         0              3701748,40     16,08599       10821,22563    
5              5.dat               -3701728,72    590            369,00         590,00         0              3701728,72     193,96666      10821,22563    
6              6.dat               -3701746,62    590            386,90         590,00         0              3701746,62     74,88141       10821,22563    
7              7.dat               -3701756,28    590            396,56         590,00         0              3701756,28     245,00938      10821,22563    
8              8.dat               -3701790,39    590            430,67         590,00         0              3701790,39     16,08599       10821,22563    
9              9.dat               -3701822,72    590            463,00         590,00         0              3701822,72     150,33633      10821,22563    
10             10.dat              -3701755,85    590            396,13         590,00         0              3701755,85     99,38018       10821,22563    
11             11.dat              -3701755,85    590            396,13         590,00         0              3701755,85     41,40120       10821,22563    
12             12.dat              -3701801,00    590            441,28         590,00         0              3701801,00     78,59302       10821,22563    
13             13.dat              -3701746,62    590            386,90         590,00         0              3701746,62     74,88141       10821,22563    
14             14.dat              -3701744,86    590            385,14         590,00         0              3701744,86     83,25687       10821,22563    
15             15.dat              -3701820,55    590            460,83         590,00         0              3701820,55     86,94684       10821,22563    
16             16.dat              -3701818,16    590            458,44         590,00         0              3701818,16     86,94684       10821,22563    
17             17.dat              -3701804,91    590            445,19         590,00         0              3701804,91     157,18603      10821,22563    
18             18.dat              -3701757,94    590            398,22         590,00         0              3701757,94     10,63368       10821,22563    
19             19.dat              -3701831,41    590            471,69         590,00         0              3701831,41     127,08198      10821,22563    
20             20.dat              -3701803,45    590            443,73         590,00         0              3701803,45     63,93054       10821,22563    
21             21.dat              -3701748,38    590            388,66         590,00         0              3701748,38     7,16708        10821,22563    
22             22.dat              -3701752,45    590            392,74         590,00         0              3701752,45     66,98207       10821,22563    
23             23.dat              -3701767,54    590            407,83         590,00         0              3701767,54     182,66952      10821,22563    
24             24.dat              -3701774,06    590            414,34         590,00         0              3701774,06     182,66952      10821,22563    
25             25.dat              -3701778,28    590            418,56         590,00         0              3701778,28     19,54564       10821,22563    
26             26.dat              -3701804,45    590            444,73         590,00         0              3701804,45     94,30513       10821,22563    
27             27.dat              -3701808,95    590            449,23         590,00         0              3701808,95     188,62108      10821,22563    
28             28.dat              -3701818,13    590            458,41         590,00         0              3701818,13     127,08198      10821,22563    
29             29.dat              -3701773,11    590            413,39         590,00         0              3701773,11     78,59302       10821,22563    
30             30.dat              -3701770,68    590            410,96         590,00         0              3701770,68     4,42993        10821,22563    
31             31.dat              -3701727,85    590            368,13         590,00         0              3701727,85     6,64605        10821,22563    
32             32.dat              -3701756,16    590            396,44         590,00         0              3701756,16     4,42993        10821,22563    
33             33.dat              -3701731,25    590            371,53         590,00         0              3701731,25     283,87846      10821,22563    
34             34.dat              -3701798,65    590            438,93         590,00         0              3701798,65     78,59302       10821,22563    
35             35.dat              -3701727,85    590            368,13         590,00         0              3701727,85     62,11261       10821,22563    
36             36.dat              -3701764,43    590            404,71         590,00         0              3701764,43     41,40120       10821,22563    
37             37.dat              -3701816,28    590            456,56         590,00         0              3701816,28     16,08599       10821,22563    
38             38.dat              -3701755,04    590            395,32         590,00         0              3701755,04     4,42993        10821,22563    
39             39.dat              -3701736,06    590            376,34         590,00         0              3701736,06     94,07789       10821,22563    
40             40.dat              -3701748,40    590            388,68         590,00         0              3701748,40     107,65826      10821,22563    
41             41.dat              -3701758,12    590            398,41         590,00         0              3701758,12     99,38018       10821,22563    
42             42.dat              -3701734,94    590            375,22         590,00         0              3701734,94     73,06348       10821,22563    
43             43.dat              -3701813,37    590            453,65         590,00         0              3701813,37     41,40120       10821,22563    
44             44.dat              -3701744,85    590            385,14         385,14         1              3701744,85     106,20824      10821,22563    
45             45.dat              -3701736,17    590            376,45         590,00         0              3701736,17     94,07789       10821,22563    
46             46.dat              -3701804,97    590            445,25         445,25         1              3701804,97     94,30513       10821,22563    
