# Result file for 7_winter:
# Time: 2023-01-13T16:30:38.877366600

node_nr        result_name         objective      UP             LMP            LP+            is_competitive total_bal_cost node_load      total_load     
0              balanced.dat        -6430176,76    665            nu             nu             0              6430176,76     null           null           
0              unconstrained.dat   -5905196,04    590            nu             nu             0              5905196,04     null           null           
1              1.dat               -6430556,31    590            379,55         590,00         0              6430556,31     129,91608      16885,70679    
2              2.dat               -6430624,64    590            447,88         590,00         0              6430624,64     114,01005      16885,70679    
3              3.dat               -6430633,33    590            456,57         590,00         0              6430633,33     96,92205       16885,70679    
4              4.dat               -6430672,91    590            496,15         590,00         0              6430672,91     25,10097       16885,70679    
5              5.dat               -6430609,05    590            432,29         590,00         0              6430609,05     302,67035      16885,70679    
6              6.dat               -6430566,59    590            389,82         590,00         0              6430566,59     116,84680      16885,70679    
7              7.dat               -6430638,00    590            461,24         590,00         0              6430638,00     382,31866      16885,70679    
8              8.dat               -6430639,12    590            462,36         590,00         0              6430639,12     25,10097       16885,70679    
9              9.dat               -6430872,13    590            695,37         590,00         0              6430872,13     234,58851      16885,70679    
10             10.dat              -6430637,94    590            461,18         590,00         0              6430637,94     155,07528      16885,70679    
11             11.dat              -6430637,94    590            461,18         590,00         0              6430637,94     64,60344       16885,70679    
12             12.dat              -6430765,71    590            588,95         590,00         0              6430765,71     122,63848      16885,70679    
13             13.dat              -6430566,59    590            389,82         590,00         0              6430566,59     116,84680      16885,70679    
14             14.dat              -6430556,31    590            379,55         590,00         0              6430556,31     129,91608      16885,70679    
15             15.dat              -6430858,94    590            682,18         590,00         0              6430858,94     135,67399      16885,70679    
16             16.dat              -6430841,44    590            664,68         590,00         0              6430841,44     135,67399      16885,70679    
17             17.dat              -6430782,49    590            605,73         590,00         0              6430782,49     245,27696      16885,70679    
18             18.dat              -6430638,21    590            461,45         590,00         0              6430638,21     16,59306       16885,70679    
19             19.dat              -6430943,40    590            766,64         590,00         0              6430943,40     198,30184      16885,70679    
20             20.dat              -6430782,62    590            605,86         590,00         0              6430782,62     99,75880       16885,70679    
21             21.dat              -6430592,43    590            415,67         590,00         0              6430592,43     11,18369       16885,70679    
22             22.dat              -6430634,43    590            457,67         590,00         0              6430634,43     104,52047      16885,70679    
23             23.dat              -6430685,25    590            508,49         590,00         0              6430685,25     285,04202      16885,70679    
24             24.dat              -6430704,30    590            527,54         590,00         0              6430704,30     285,04202      16885,70679    
25             25.dat              -6430717,69    590            540,93         590,00         0              6430717,69     30,49950       16885,70679    
26             26.dat              -6430785,26    590            608,50         590,00         0              6430785,26     147,15604      16885,70679    
27             27.dat              -6430803,49    590            626,73         590,00         0              6430803,49     294,32897      16885,70679    
28             28.dat              -6430515,76    590            339,00         590,00         0              6430515,76     198,30184      16885,70679    
29             29.dat              -6430705,49    590            528,73         590,00         0              6430705,49     122,63848      16885,70679    
30             30.dat              -6430639,75    590            462,99         590,00         0              6430639,75     6,91257        16885,70679    
31             31.dat              -6430633,33    590            456,57         590,00         0              6430633,33     10,37066       16885,70679    
32             32.dat              -6430637,71    590            460,95         590,00         0              6430637,71     6,91257        16885,70679    
33             33.dat              -6430618,96    590            442,20         590,00         0              6430618,96     442,97093      16885,70679    
34             34.dat              -6430755,52    590            578,76         590,00         0              6430755,52     122,63848      16885,70679    
35             35.dat              -6430633,33    590            456,57         590,00         0              6430633,33     96,92205       16885,70679    
36             36.dat              -6430632,81    590            456,04         590,00         0              6430632,81     64,60344       16885,70679    
37             37.dat              -6430659,11    590            482,35         590,00         0              6430659,11     25,10097       16885,70679    
38             38.dat              -6430637,02    590            460,26         590,00         0              6430637,02     6,91257        16885,70679    
39             39.dat              -6430601,32    590            424,56         590,00         0              6430601,32     146,80145      16885,70679    
40             40.dat              -6430672,91    590            496,15         590,00         0              6430672,91     167,99260      16885,70679    
41             41.dat              -6430638,23    590            461,47         590,00         0              6430638,23     155,07528      16885,70679    
42             42.dat              -6430631,55    590            454,79         590,00         0              6430631,55     114,01005      16885,70679    
43             43.dat              -6430645,19    590            468,43         590,00         0              6430645,19     64,60344       16885,70679    
44             44.dat              -6430555,76    590            379,00         590,00         0              6430555,76     165,72996      16885,70679    
45             45.dat              -6430600,96    590            424,19         590,00         0              6430600,96     146,80145      16885,70679    
46             46.dat              -6430786,64    590            609,88         609,88         1              6430786,64     147,15604      16885,70679    
47             47.dat              -6430616,67    590            439,90         590,00         0              6430616,67     116,84680      16885,70679    
48             48.dat              -6430754,93    590            578,17         590,00         0              6430754,93     26,24463       16885,70679    
49             49.dat              -6430632,47    590            455,71         590,00         0              6430632,47     64,60344       16885,70679    
50             50.dat              -6430799,83    590            623,07         590,00         0              6430799,83     245,27696      16885,70679    
51             51.dat              -6430585,34    590            408,58         590,00         0              6430585,34     11,18369       16885,70679    
52             52.dat              -6430613,73    590            436,97         590,00         0              6430613,73     64,60344       16885,70679    
53             53.dat              -6430819,14    590            642,38         590,00         0              6430819,14     110,37970      16885,70679    
54             54.dat              -6430555,76    590            379,00         590,00         0              6430555,76     129,91608      16885,70679    
55             55.dat              -6430637,37    590            460,61         590,00         0              6430637,37     327,35677      16885,70679    
56             56.dat              -6430841,76    590            665,00         665,00         1              6430841,76     271,36486      16885,70679    
57             57.dat              -6430624,83    590            448,07         590,00         0              6430624,83     165,72996      16885,70679    
58             58.dat              -6430556,31    590            379,55         590,00         0              6430556,31     144,04913      16885,70679    
59             59.dat              -6430785,18    590            608,41         590,00         0              6430785,18     147,15604      16885,70679    
60             60.dat              -6430743,95    590            567,19         590,00         0              6430743,95     1017,73221     16885,70679    
61             61.dat              -6430641,57    590            464,81         590,00         0              6430641,57     382,31866      16885,70679    
62             62.dat              -6430626,67    590            449,91         590,00         0              6430626,67     108,89735      16885,70679    
63             63.dat              -6430562,66    590            385,90         590,00         0              6430562,66     234,58851      16885,70679    
64             64.dat              -6430645,97    590            469,21         590,00         0              6430645,97     104,52047      16885,70679    
65             65.dat              -6430645,67    590            468,91         590,00         0              6430645,67     104,52047      16885,70679    
66             66.dat              -6430660,34    590            483,58         590,00         0              6430660,34     108,89735      16885,70679    
67             67.dat              -6430563,95    590            387,19         590,00         0              6430563,95     146,80145      16885,70679    
68             68.dat              -6430742,71    590            565,95         590,00         0              6430742,71     114,01005      16885,70679    
69             69.dat              -6430637,95    590            461,18         461,18         1              6430637,95     165,72996      16885,70679    
70             70.dat              -6430615,99    590            439,23         590,00         0              6430615,99     169,19146      16885,70679    
71             71.dat              -6430842,66    590            665,90         590,00         0              6430842,66     302,67035      16885,70679    
72             72.dat              -6430752,25    590            575,49         575,49         1              6430752,25     114,01005      16885,70679    
73             73.dat              -6430746,24    590            569,48         590,00         0              6430746,24     256,53950      16885,70679    
74             74.dat              -6430566,76    590            390,00         590,00         0              6430566,76     116,84680      16885,70679    
75             75.dat              -6430718,27    590            541,51         590,00         0              6430718,27     165,72996      16885,70679    
76             76.dat              -6430613,71    590            436,95         590,00         0              6430613,71     169,19146      16885,70679    
77             77.dat              -6430775,91    590            599,15         590,00         0              6430775,91     122,63848      16885,70679    
78             78.dat              -6430785,25    590            608,49         590,00         0              6430785,25     15,74570       16885,70679    
79             79.dat              -6430783,00    590            606,24         590,00         0              6430783,00     245,27696      16885,70679    
80             80.dat              -6430641,96    590            465,20         590,00         0              6430641,96     256,53950      16885,70679    
81             81.dat              -6430711,59    590            534,83         590,00         0              6430711,59     0,00000        16885,70679    
82             82.dat              -6430818,58    590            641,82         590,00         0              6430818,58     135,67399      16885,70679    
83             83.dat              -6430783,00    590            606,24         606,24         1              6430783,00     245,27696      16885,70679    
84             84.dat              -6430638,05    590            461,29         590,00         0              6430638,05     155,07528      16885,70679    
85             85.dat              -6430624,83    590            448,07         590,00         0              6430624,83     0,00000        16885,70679    
86             86.dat              -6430556,11    590            379,35         590,00         0              6430556,11     0,00000        16885,70679    
87             87.dat              -6430596,22    590            419,46         590,00         0              6430596,22     146,80145      16885,70679    
88             88.dat              -6430785,22    590            608,46         590,00         0              6430785,22     15,74570       16885,70679    
89             89.dat              -6430609,05    590            432,29         590,00         0              6430609,05     169,19146      16885,70679    
90             90.dat              -6430645,24    590            468,48         590,00         0              6430645,24     382,31866      16885,70679    
91             91.dat              -6430571,80    590            395,04         590,00         0              6430571,80     146,80145      16885,70679    
92             92.dat              -6430613,77    590            437,01         590,00         0              6430613,77     116,84680      16885,70679    
93             93.dat              -6430557,70    590            380,94         590,00         0              6430557,70     17,73311       16885,70679    
94             94.dat              -6430558,76    590            382,00         590,00         0              6430558,76     6,91257        16885,70679    
95             95.dat              -6430632,69    590            455,93         455,93         1              6430632,69     35,02717       16885,70679    
96             96.dat              -6430746,28    590            569,52         590,00         0              6430746,28     171,03196      16885,70679    
97             97.dat              -6430653,60    590            476,84         590,00         0              6430653,60     165,72996      16885,70679    
98             98.dat              -6430557,48    590            380,72         590,00         0              6430557,48     0,00000        16885,70679    
99             99.dat              -6430563,25    590            386,49         590,00         0              6430563,25     0,00000        16885,70679    
100            100.dat             -6430878,08    590            701,32         590,00         0              6430878,08     135,67399      16885,70679    
101            101.dat             -6430619,56    590            442,80         590,00         0              6430619,56     167,99260      16885,70679    
102            102.dat             -6430627,20    590            450,44         590,00         0              6430627,20     64,60344       16885,70679    
103            103.dat             -6430721,14    590            544,38         590,00         0              6430721,14     213,78573      16885,70679    
104            104.dat             -6430552,10    590            375,33         590,00         0              6430552,10     96,92205       16885,70679    
105            105.dat             -6430633,16    590            456,40         590,00         0              6430633,16     327,35677      16885,70679    
