# Result file for 6_winter:
# Time: 2023-01-13T16:30:38.970368

node_nr        result_name         objective      UP             LMP            LP+            is_competitive total_bal_cost node_load      total_load     
0              balanced.dat        -5415983,59    590            nu             nu             0              5415983,59     null           null           
0              unconstrained.dat   -5057692,20    590            nu             nu             0              5057692,20     null           null           
1              1.dat               -5416363,95    590            380,37         590,00         0              5416363,95     113,86072      14798,92873    
2              2.dat               -5416389,74    590            406,16         590,00         0              5416389,74     99,92040       14798,92873    
3              3.dat               -5416390,67    590            407,09         590,00         0              5416390,67     84,94418       14798,92873    
4              4.dat               -5416378,68    590            395,09         590,00         0              5416378,68     21,99893       14798,92873    
5              5.dat               -5416379,57    590            395,98         590,00         0              5416379,57     265,26559      14798,92873    
6              6.dat               -5416373,42    590            389,84         590,00         0              5416373,42     102,40657      14798,92873    
7              7.dat               -5416403,01    590            419,43         590,00         0              5416403,01     335,07076      14798,92873    
8              8.dat               -5416423,66    590            440,08         590,00         0              5416423,66     21,99893       14798,92873    
9              9.dat               -5416557,66    590            574,07         590,00         0              5416557,66     205,59748      14798,92873    
10             10.dat              -5416402,74    590            419,16         590,00         0              5416402,74     135,91069      14798,92873    
11             11.dat              -5416402,74    590            419,16         590,00         0              5416402,74     56,61959       14798,92873    
12             12.dat              -5416480,41    590            496,82         590,00         0              5416480,41     107,48251      14798,92873    
13             13.dat              -5416373,42    590            389,84         590,00         0              5416373,42     102,40657      14798,92873    
14             14.dat              -5416363,95    590            380,37         590,00         0              5416363,95     113,86072      14798,92873    
15             15.dat              -5416548,94    590            565,35         590,00         0              5416548,94     118,90706      14798,92873    
16             16.dat              -5416536,81    590            553,23         590,00         0              5416536,81     118,90706      14798,92873    
17             17.dat              -5416489,08    590            505,50         590,00         0              5416489,08     214,96502      14798,92873    
18             18.dat              -5416404,05    590            420,47         590,00         0              5416404,05     14,54244       14798,92873    
19             19.dat              -5416604,72    590            621,14         590,00         0              5416604,72     173,79520      14798,92873    
20             20.dat              -5416532,83    590            549,24         590,00         0              5416532,83     87,43035       14798,92873    
21             21.dat              -5416383,11    590            399,52         590,00         0              5416383,11     9,80158        14798,92873    
22             22.dat              -5416405,49    590            421,90         590,00         0              5416405,49     91,60357       14798,92873    
23             23.dat              -5416438,63    590            455,04         590,00         0              5416438,63     249,81581      14798,92873    
24             24.dat              -5416454,00    590            470,41         590,00         0              5416454,00     249,81581      14798,92873    
25             25.dat              -5416463,27    590            479,68         590,00         0              5416463,27     26,73029       14798,92873    
26             26.dat              -5416535,96    590            552,37         590,00         0              5416535,96     128,97013      14798,92873    
27             27.dat              -5416533,71    590            550,13         590,00         0              5416533,71     257,95506      14798,92873    
28             28.dat              -5416322,59    590            339,00         590,00         0              5416322,59     173,79520      14798,92873    
29             29.dat              -5416449,46    590            465,87         590,00         0              5416449,46     107,48251      14798,92873    
30             30.dat              -5416412,04    590            428,45         590,00         0              5416412,04     6,05830        14798,92873    
31             31.dat              -5416390,67    590            407,09         590,00         0              5416390,67     9,08903        14798,92873    
32             32.dat              -5416402,87    590            419,29         590,00         0              5416402,87     6,05830        14798,92873    
33             33.dat              -5416386,04    590            402,45         590,00         0              5416386,04     388,22747      14798,92873    
34             34.dat              -5416474,84    590            491,26         590,00         0              5416474,84     107,48251      14798,92873    
35             35.dat              -5416390,67    590            407,09         590,00         0              5416390,67     84,94418       14798,92873    
36             36.dat              -5416406,63    590            423,05         590,00         0              5416406,63     56,61959       14798,92873    
37             37.dat              -5416450,39    590            466,80         590,00         0              5416450,39     21,99893       14798,92873    
38             38.dat              -5416402,04    590            418,46         590,00         0              5416402,04     6,05830        14798,92873    
39             39.dat              -5416380,27    590            396,68         590,00         0              5416380,27     128,65936      14798,92873    
40             40.dat              -5416378,68    590            395,09         590,00         0              5416378,68     147,23165      14798,92873    
41             41.dat              -5416404,17    590            420,58         590,00         0              5416404,17     135,91069      14798,92873    
