# Result file for 20_winter:
# Time: 2023-01-13T16:10:52.956731900

node_nr        result_name         objective      UP             LMP            LP+            is_competitive total_bal_cost node_load      total_load     
0              balanced.dat        -7517650,60    665            nu             nu             0              7517650,60     null           null           
0              unconstrained.dat   -6817100,78    590            nu             nu             0              6817100,78     null           null           
1              1.dat               -7518029,23    590            378,63         378,63         0              7518029,23     145,61097      18925,63489    
2              2.dat               -7518151,71    590            501,12         501,12         0              7518151,71     127,78338      18925,63489    
3              3.dat               -7518106,41    590            455,81         455,81         0              7518106,41     108,63101      18925,63489    
4              4.dat               -7518104,36    590            453,76         453,76         0              7518104,36     28,13337       18925,63489    
5              5.dat               -7518110,92    590            460,33         460,33         0              7518110,92     339,23534      18925,63489    
6              6.dat               -7518080,80    590            430,21         430,21         0              7518080,80     130,96282      18925,63489    
7              7.dat               -7518199,89    590            549,29         549,29         0              7518199,89     428,50580      18925,63489    
8              8.dat               -7518137,54    590            486,95         486,95         0              7518137,54     28,13337       18925,63489    
9              9.dat               -7518336,96    590            686,36         686,36         0              7518336,96     262,92868      18925,63489    
10             10.dat              -7518200,44    590            549,84         549,84         0              7518200,44     173,80962      18925,63489    
11             11.dat              -7518200,44    590            549,84         549,84         0              7518200,44     72,40806       18925,63489    
12             12.dat              -7518271,94    590            621,35         621,35         0              7518271,94     137,45419      18925,63489    
13             13.dat              -7518080,80    590            430,21         430,21         0              7518080,80     130,96282      18925,63489    
14             14.dat              -7518029,23    590            378,63         378,63         0              7518029,23     145,61097      18925,63489    
15             15.dat              -7518327,68    590            677,08         677,08         0              7518327,68     152,06449      18925,63489    
16             16.dat              -7518314,40    590            663,80         663,80         0              7518314,40     152,06449      18925,63489    
17             17.dat              -7518280,54    590            629,94         629,94         0              7518280,54     274,90837      18925,63489    
18             18.dat              -7518197,75    590            547,15         547,15         0              7518197,75     18,59763       18925,63489    
19             19.dat              -7518392,53    590            741,94         741,94         0              7518392,53     222,25829      18925,63489    
20             20.dat              -7518280,12    590            629,52         629,52         0              7518280,12     111,81045      18925,63489    
21             21.dat              -7518094,31    590            443,71         443,71         0              7518094,31     12,53477       18925,63489    
22             22.dat              -7518171,68    590            521,08         521,08         0              7518171,68     117,14738      18925,63489    
23             23.dat              -7518215,37    590            564,78         564,78         0              7518215,37     319,47736      18925,63489    
24             24.dat              -7518229,09    590            578,49         578,49         0              7518229,09     319,47736      18925,63489    
25             25.dat              -7518239,41    590            588,81         588,81         0              7518239,41     34,18408       18925,63489    
26             26.dat              -7518281,78    590            631,18         631,18         0              7518281,78     164,93367      18925,63489    
